id,q_char_len,q_word_count,q_has_time_words,q_has_subjective_words,q_has_condition_words,q_asks_support_judgment,q_entity_count,q_has_false_premise_pattern,q_has_high_risk_keywords,ev_top1_similarity,ev_top5_avg_similarity,ev_query_token_overlap,ev_answer_token_overlap,ev_coverage_ratio,ev_contradiction_proxy,ev_sufficiency_score,ev_count,ev_total_length,risk_high,risk_medium,sc_action_vote_entropy,sc_majority_action_ratio,sc_answer_vote_count,sc_ask_vote_count,sc_retrieve_vote_count,sc_abstain_vote_count,sc_challenge_premise_vote_count,sc_answer_reject_disagreement,sc_rationale_text_overlap,sc_rationale_text_disagreement,sc_answer_embedding_disagreement,sc_answer_length_variance,sc_entity_disagreement,sc_date_disagreement,sc_number_disagreement,sc_majority_answer_ratio,sc_self_consistency_score
kgd_280d9cb123e3,12,11,0,0,0,0,0,0,0,0.20871300100446757,0.18935425281925833,0.1875,0.14705882352941177,0.5454545454545454,1.0,0.0,2,32,0,0,-0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.5713080958429255,0.4286919041570745,0.4286919041570745,26.7,0.0,0.0,0.0,1.0,0.8285232383371702
kgd_3034339e5bec,14,12,1,0,0,0,0,0,0,0.23155905203423405,0.1346153195260792,0.13333333333333333,0.16363636363636364,0.5,0.0,0.23308334886391802,2,47,0,0,-0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.10356060606060606,0.896439393939394,0.896439393939394,755.5,0.48989794855663565,0.0,0.0,1.0,0.6414242424242425
kgd_f5e36de1786e,26,15,0,0,0,1,0,0,0,0.21763286842227528,0.1745601974693251,0.19230769230769232,0.25,0.3333333333333333,1.0,0.0,2,32,0,0,0.31091750708257115,0.8,0.0,0.0,0.0,4.0,1.0,0.0,0.21725777362247115,0.7827422263775289,0.7827422263775289,2537.0,1.4696938456699067,0.0,0.0,0.8,0.5669031094489885
kgd_a6febbb944d3,24,23,0,0,0,0,0,0,0,0.4155853987185832,0.16837789320193852,0.30434782608695654,0.11764705882352941,0.6086956521739131,0.0,0.36017309089925087,3,70,0,0,-0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.2135435395934712,0.7864564604065288,0.7864564604065288,563.2,0.4,0.0,0.0,1.0,0.6854174158373885
kgd_21add094b974,18,17,0,0,0,0,0,0,0,0.33569768307229797,0.3068476897603628,0.3448275862068966,0.36666666666666664,0.5882352941176471,0.0,0.3800938551996571,2,38,0,0,0.6554587535412857,0.4,1.0,0.0,2.0,2.0,0.0,0.4,0.15624115539632782,0.8437588446036721,0.8437588446036721,1595.8,0.4,0.0,0.0,0.4,0.3024964621585311
kgd_a16d3fb3f473,21,20,1,0,0,0,0,0,0,0.22721522155489388,0.18160708849373977,0.18867924528301888,0.171875,0.5,0.0,0.2460803848197905,2,89,0,0,0.4181656600790517,0.6,0.0,0.0,3.0,2.0,0.0,0.0,0.23608465608465606,0.7639153439153439,0.7639153439153439,2966.3,0.4,0.0,0.0,0.6,0.4544338624338624
kgd_85131f28f49c,18,16,0,1,0,0,0,0,0,0.1955556190062879,0.1363421810488961,0.14754098360655737,0.12903225806451613,0.5625,0.0,0.24547982903518686,3,65,0,0,-0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.3756643625192012,0.6243356374807988,0.6243356374807988,226.2,0.0,0.0,0.0,1.0,0.7502657450076805
kgd_20e17a40d42d,16,15,0,0,0,0,0,0,0,0.5155345601282874,0.38206600926130985,0.3333333333333333,0.3793103448275862,0.7142857142857143,1.0,0.14969623629702505,2,44,0,0,0.31091750708257115,0.8,0.0,0.0,1.0,4.0,0.0,0.0,0.3986953940656347,0.6013046059343653,0.6013046059343653,435.3,0.0,0.0,0.48989794855663565,0.8,0.6394781576262538
kgd_10f21864eea8,27,19,0,0,0,0,1,0,0,0.4010668842873382,0.4010668842873382,0.375,0.19047619047619047,0.631578947368421,1.0,0.025381606505378962,1,35,0,0,-0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.34741346512336013,0.6525865348766399,0.6525865348766399,221.3,0.7483314773547883,0.48989794855663565,0.8944271909999159,1.0,0.738965386049344
kgd_ebba02e12afd,22,18,0,0,0,0,1,0,0,0.3362545482871935,0.3362545482871935,0.3023255813953488,0.2926829268292683,0.7222222222222222,0.0,0.3154265676382241,1,67,0,0,0.31091750708257115,0.8,0.0,4.0,0.0,1.0,0.0,0.0,0.18068158533675774,0.8193184146632423,0.8193184146632423,744.7,0.4000000000000001,0.4000000000000001,0.8000000000000002,0.8,0.5522726341347031
kgd_684b30f5b355,49,10,0,0,0,0,2,0,0,0.1810790385687133,0.1810790385687133,0.13793103448275862,0.09090909090909091,0.4,0.0,0.15976092284837853,1,179,0,0,0.31091750708257115,0.8,1.0,0.0,4.0,0.0,0.0,0.4,0.2320234217057477,0.7679765782942523,0.7679765782942523,160.7,0.8,0.0,1.2,0.8,0.572809368682299
kgd_097e55c74b0d,31,16,0,0,0,0,2,1,0,0.37849755570743493,0.37849755570743493,0.3055555555555556,0.075,0.6875,1.0,0.0,1,49,0,0,-0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.40062527050954166,0.5993747294904583,0.5993747294904583,1394.3,0.8,0.4,0.4,1.0,0.7602501082038167
kgd_c5ff467388e0,26,15,0,0,0,0,1,1,0,0.021998790242674152,0.021998790242674152,0.022222222222222223,0.075,0.06666666666666667,1.0,0.0,1,49,0,0,-0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.26379202864190515,0.7362079713580949,0.7362079713580949,465.7,0.0,0.0,0.0,1.0,0.705516811456762
kgd_4ed576ce3597,21,17,0,0,0,0,1,0,0,0.32232041831450897,0.32232041831450897,0.32432432432432434,0.2727272727272727,0.7058823529411765,0.0,0.30898462546237987,1,51,0,0,-0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.3741275752111665,0.6258724247888334,0.6258724247888334,377.2,0.0,0.0,0.48989794855663565,1.0,0.7496510300844665
kgd_f2ce4242dde0,72,11,0,0,0,0,3,0,0,0.3878234487381084,0.3878234487381084,0.2777777777777778,0.0,0.5,0.0,0.24181735496492565,1,93,0,0,0.31091750708257115,0.8,0.0,0.0,4.0,1.0,0.0,0.0,0.30924704713034235,0.6907529528696577,0.6907529528696577,908.0,0.8,0.0,0.0,0.8,0.6036988188521369
kgd_359579e3103f,19,17,0,1,0,0,0,0,0,0.12269269619852859,0.11821814093564845,0.10344827586206896,0.034482758620689655,0.2,0.0,0.14639333949796962,2,46,0,0,-0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.2480132148553201,0.7519867851446799,0.7519867851446799,1407.7,0.4,0.0,0.0,1.0,0.699205285942128
kgd_9505ecbb72d2,19,18,1,0,0,0,0,0,0,0.3681823762752736,0.22945025755896795,0.21052631578947367,0.21621621621621623,0.47058823529411764,0.0,0.3177566239898197,2,39,0,0,0.4181656600790517,0.6,0.0,0.0,3.0,2.0,0.0,0.0,0.18306595365418896,0.816934046345811,0.816934046345811,2191.3,0.48989794855663565,0.0,0.0,0.6,0.4332263814616756
kgd_b0e915419114,34,16,0,0,0,0,0,0,0,0.19059791690729191,0.12122740009609402,0.0851063829787234,0.10869565217391304,0.2857142857142857,0.0,0.19042597499893066,2,100,0,0,-0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.3283004400140623,0.6716995599859377,0.6716995599859377,250.3,0.7483314773547883,0.0,0.4,1.0,0.7313201760056249
kgd_30832a5ca97a,75,14,0,0,0,0,2,0,0,0.24603731524371383,0.2267119741005521,0.24,0.08333333333333333,0.46153846153846156,0.0,0.2379608464592779,2,121,0,0,-0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5842857142857143,0.4157142857142857,0.4157142857142857,908.3,0.4898979485566356,0.48989794855663565,0.48989794855663565,1.0,0.8337142857142857
kgd_8e384a6298b4,15,13,1,1,0,0,0,0,1,0.12831050332410168,0.12182187409978103,0.06,0.14285714285714285,0.23076923076923078,0.0,0.17148180078696817,2,57,1,0,0.4181656600790517,0.6,0.0,2.0,0.0,3.0,0.0,0.0,0.11003308798214047,0.8899669120178595,0.8899669120178595,2678.0,0.48989794855663565,0.0,0.0,0.6,0.40401323519285615
kgd_c89f8e90555f,83,14,0,0,0,1,1,0,0,0.15010456882318404,0.15010456882318404,0.1,0.06896551724137931,0.25,1.0,0.0,1,146,0,1,-0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.47696414950419525,0.5230358504958048,0.5230358504958048,616.2,0.0,0.0,0.0,1.0,0.790785659801678
kgd_b9d258e0b412,18,16,1,1,0,0,0,0,1,0.27440493335413474,0.15361454970086622,0.10909090909090909,0.05172413793103448,0.4,0.0,0.24379111605388157,3,60,1,0,0.4181656600790517,0.6,0.0,3.0,0.0,2.0,0.0,0.0,0.1386174773525529,0.8613825226474471,0.8613825226474471,969.3,0.4,0.0,0.0,0.6,0.41544699094102117
kgd_85cd0f5d27c2,109,17,0,0,0,0,1,0,0,0.31771882412696545,0.2634502559522123,0.2222222222222222,0.28,0.375,0.0,0.32028870872380244,2,161,0,0,-0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.5793588764177,0.4206411235823,0.4206411235823,408.0,0.0,0.0,0.0,1.0,0.83174355056708
kgd_8dd99b5182c0,78,14,0,0,0,0,1,0,0,0.1812782575158914,0.17766172119795423,0.15555555555555556,0.3023255813953488,0.5384615384615384,0.0,0.2938056344968656,3,267,0,0,-0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.4650867269984917,0.5349132730015083,0.5349132730015083,893.8,0.0,0.0,0.0,1.0,0.7860346907993967
kgd_83ffa389e5a1,74,12,0,0,0,0,1,0,0,0.14434821903741976,0.10430666576737492,0.14814814814814814,0.36363636363636365,0.36363636363636365,0.0,0.26320249158438785,2,127,0,1,-0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.48519736842105254,0.5148026315789475,0.5148026315789475,804.5,0.0,0.0,0.4000000000000001,1.0,0.794078947368421
kgd_c3125da37ade,22,19,1,1,0,0,0,0,1,0.2093385675776711,0.1523820730479042,0.19444444444444445,0.21621621621621623,0.3684210526315789,0.0,0.25385796498882435,2,27,1,0,0.4181656600790517,0.6,0.0,2.0,0.0,3.0,0.0,0.0,0.056017222719808926,0.9439827772801911,0.9439827772801911,1753.5,0.4000000000000001,0.0,0.0,0.6,0.38240688908792353
kgd_660f5efea913,115,16,0,0,0,1,1,0,0,0.29843213193908813,0.21138308049837923,0.2222222222222222,0.24,0.4,0.0,0.300959765692409,2,130,0,0,0.4181656600790517,0.6,0.0,0.0,0.0,3.0,2.0,0.0,0.3790234232700499,0.6209765767299501,0.6209765767299501,307.5,0.0,0.0,0.0,0.6,0.5116093693080199
kgd_08c66538a55c,19,18,0,0,0,0,0,0,0,0.12200429763570504,0.10258090405170854,0.08888888888888889,0.225,0.2222222222222222,1.0,0.0,2,50,0,0,0.8277293767706428,0.4,1.0,2.0,1.0,1.0,0.0,0.4,0.1263407486590776,0.8736592513409224,0.8736592513409224,1433.2,0.4,0.0,0.4000000000000001,0.4,0.290536299463631
kgd_842fa67a428b,15,13,0,0,0,0,0,0,0,0.37795812539475726,0.28142653912664356,0.21153846153846154,0.3333333333333333,0.8461538461538461,0.0,0.35682921585513594,2,64,0,0,0.4181656600790517,0.6,0.0,3.0,0.0,2.0,0.0,0.0,0.1341904761904762,0.8658095238095238,0.8658095238095238,2184.3,0.48989794855663565,0.0,0.0,0.6,0.4136761904761905
kgd_3caa3706ff90,14,13,1,0,0,0,0,0,0,0.1845262656178502,0.13172834086151866,0.09836065573770492,0.2413793103448276,0.46153846153846156,1.0,0.0,3,83,0,0,-0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.2391405342624855,0.7608594657375145,0.7608594657375145,2090.2,1.6733200530681511,0.4000000000000001,0.4000000000000001,1.0,0.6956562137049942
kgd_ca2ae710fe7a,18,17,0,0,0,0,1,0,0,0.2921837078033368,0.24133344833836612,0.21428571428571427,0.24074074074074073,0.7058823529411765,1.0,0.03039488833034737,3,76,0,0,0.4181656600790517,0.6,0.0,0.0,0.0,3.0,2.0,0.0,0.43181924777718983,0.5681807522228102,0.5681807522228102,739.3,0.8,0.0,0.0,0.6,0.5327276991108759
kgd_830abead9a05,70,12,0,0,0,0,2,0,1,0.44532063524059917,0.44532063524059917,0.21875,0.22580645161290322,0.6363636363636364,0.0,0.318422110208632,1,211,1,0,-0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.4195461190855928,0.5804538809144072,0.5804538809144072,828.5,0.4,0.4,0.6324555320336759,1.0,0.7678184476342371
kgd_6b8dea3e61a2,15,14,0,0,0,0,0,0,0,0.1620647760979705,0.15678186452920634,0.13559322033898305,0.25,0.5714285714285714,0.0,0.23308179005847174,2,77,0,0,-0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.7528478057889822,0.24715219421101775,0.24715219421101775,113.8,0.0,0.0,0.0,1.0,0.9011391223155929
kgd_c177db41b0e8,15,13,0,0,1,0,0,0,0,0.2977571042087191,0.21414922628240146,0.23529411764705882,0.1891891891891892,0.6153846153846154,0.0,0.28833582890508963,2,34,0,0,0.6554587535412857,0.4,0.0,2.0,1.0,2.0,0.0,0.0,0.23726061619137256,0.7627393838086274,0.7627393838086274,1488.3,0.0,0.0,0.0,0.4,0.33490424647654904
kgd_438625f5398b,24,23,0,0,0,0,1,0,0,0.5621250070951016,0.42644653956238066,0.42105263157894735,0.14583333333333334,0.7272727272727273,0.0,0.4166557483101737,2,47,0,0,0.31091750708257115,0.8,0.0,0.0,4.0,1.0,0.0,0.0,0.14799777183600712,0.8520022281639928,0.8520022281639928,2230.3,0.6324555320336759,0.0,0.0,0.8,0.5391991087344028
kgd_734ea1b257c6,63,24,0,0,0,0,5,0,0,0.20081357757408672,0.15143259930858952,0.09278350515463918,0.2840909090909091,0.391304347826087,1.0,0.0,2,153,0,0,-0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.37951519762609986,0.6204848023739001,0.6204848023739001,333.3,0.0,0.0,0.8000000000000002,1.0,0.75180607905044
kgd_ee8b2e542ff5,13,12,0,0,0,0,0,0,0,0.2469819382679941,0.2189335437410757,0.2,0.36666666666666664,0.5833333333333334,0.0,0.3145198032085044,2,49,0,0,0.31091750708257115,0.8,0.0,4.0,0.0,1.0,0.0,0.0,0.17217908017908018,0.8278209198209199,0.8278209198209199,2096.2,0.4,0.0,0.0,0.8,0.548871632071632
kgd_39f27927c524,26,15,0,0,0,1,1,0,0,0.32700362726398113,0.32700362726398113,0.3333333333333333,0.21052631578947367,0.5333333333333333,1.0,0.0,1,34,0,0,0.31091750708257115,0.8,0.0,0.0,0.0,4.0,1.0,0.0,0.586089270490805,0.41391072950919505,0.41391072950919505,320.7,0.4000000000000001,0.0,0.0,0.8,0.714435708196322
kgd_744be504250c,11,10,0,1,0,0,0,0,1,0.260582610588078,0.260582610588078,0.2,0.15789473684210525,0.4,0.0,0.22372314640943458,1,24,1,0,-0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.40051429069651573,0.5994857093034842,0.5994857093034842,153.8,0.0,0.0,0.0,1.0,0.7602057162786062
kgd_30766108067c,36,7,0,0,0,0,2,0,0,0.07244081925041984,0.07244081925041984,0.07142857142857142,0.0,0.14285714285714285,0.0,0.07657513036277858,1,42,0,0,-0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.36825206956785905,0.631747930432141,0.631747930432141,348.3,0.4898979485566356,0.0,0.0,1.0,0.7473008278271436
kgd_27098a0d51b0,20,18,0,0,0,0,0,0,0,0.20265359641916383,0.1468256040612555,0.16393442622950818,0.028985507246376812,0.5555555555555556,0.0,0.1884362592503538,2,72,0,0,0.5904362833084089,0.6,3.0,1.0,0.0,1.0,0.0,0.8,0.19954706528285443,0.8004529347171456,0.8004529347171456,11.8,0.0,0.0,0.0,0.6,0.43981882611314177
kgd_d6523b2427ce,19,18,1,0,0,0,0,0,0,0.30213970272620483,0.24155842372105524,0.21568627450980393,0.2978723404255319,0.6111111111111112,0.0,0.31829243622244097,2,70,0,1,-0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.5550637958532696,0.4449362041467304,0.4449362041467304,187.5,0.0,0.0,0.0,1.0,0.8220255183413079
kgd_f3624555b4ab,26,23,0,0,0,0,0,0,1,0.4559567596151311,0.34583145938688564,0.22448979591836735,0.3953488372093023,0.5238095238095238,0.0,0.407922641585248,2,69,1,0,-0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.24840363777089786,0.7515963622291022,0.7515963622291022,723.2,0.4,0.0,0.4,1.0,0.6993614551083591
kgd_bb1c557e5c64,17,16,0,0,0,0,0,0,0,0.2377923146508483,0.20686301505364377,0.19230769230769232,0.56,0.6666666666666666,0.0,0.3673354385416813,2,79,0,0,-0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.5675748194014447,0.4324251805985553,0.4324251805985553,143.3,0.0,0.0,0.0,1.0,0.8270299277605779
kgd_a7172410a559,11,9,0,1,0,0,0,0,1,0.13255754175130177,0.13255754175130177,0.0967741935483871,0.14285714285714285,0.3333333333333333,0.0,0.147852664636616,1,31,1,0,0.31091750708257115,0.8,0.0,4.0,0.0,1.0,0.0,0.0,0.08923883845622976,0.9107611615437703,0.9107611615437703,251.7,0.0,0.0,0.0,0.8,0.5156955353824919
kgd_a23fc58e71ee,61,9,0,0,0,0,1,0,1,0.09865621511919302,0.09865621511919302,0.12,0.043478260869565216,0.3333333333333333,0.0,0.11026617333949623,1,132,1,0,0.31091750708257115,0.8,0.0,0.0,0.0,1.0,4.0,0.0,0.5284254084408884,0.47157459155911163,0.47157459155911163,107.3,0.0,0.0,0.48989794855663565,0.8,0.6913701633763554
kgd_184747d179b9,36,19,0,0,0,0,0,0,0,0.06772744070053105,0.044757389412734404,0.05405405405405406,0.29508196721311475,0.21052631578947367,0.0,0.22615290952202813,3,117,0,0,0.8277293767706428,0.4,1.0,1.0,1.0,2.0,0.0,0.4,0.1176977349451068,0.8823022650548932,0.8823022650548932,1295.2,0.4000000000000001,0.0,0.0,0.4,0.2870790939780427
kgd_8235dd83419c,12,11,0,1,0,0,1,0,0,0.1940217204622865,0.17809085347698284,0.1111111111111111,0.42592592592592593,0.5454545454545454,0.0,0.29261714266455774,2,75,0,0,0.4181656600790517,0.6,2.0,3.0,0.0,0.0,0.0,0.8,0.1636687919923214,0.8363312080076786,0.8363312080076786,1107.7,0.4000000000000001,0.0,0.0,0.6,0.42546751679692857
kgd_71cb96b67df6,9,8,0,0,0,0,0,0,0,0.11327008780493851,0.08136868872501227,0.07407407407407407,0.37037037037037035,0.25,0.0,0.23711670743995067,2,33,0,0,-0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.1304581748660696,0.8695418251339304,0.8695418251339304,1246.7,0.4,0.0,0.0,1.0,0.6521832699464278
kgd_6ff32cef8b41,10,9,0,0,0,0,0,0,0,0.21954686362581505,0.19203412616844923,0.14285714285714285,0.3225806451612903,0.5555555555555556,0.0,0.2782972398214349,2,50,0,0,-0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.4162258793837742,0.5837741206162258,0.5837741206162258,668.2,0.4898979485566356,0.0,0.48989794855663565,1.0,0.7664903517535097
kgd_84a6494e6c1e,9,8,0,0,0,0,0,0,0,0.13660331706872905,0.13660331706872905,0.09523809523809523,0.3023255813953488,0.5,0.0,0.19689264919043598,1,66,0,0,-0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.17072192513368983,0.8292780748663102,0.8292780748663102,1408.3,0.48989794855663565,0.0,0.0,1.0,0.6682887700534759
kgd_52a04940d08c,49,10,0,0,0,0,2,0,0,0.09217782683125685,0.09217782683125685,0.038461538461538464,0.5555555555555556,0.1,0.0,0.24348911265741605,1,156,0,0,-0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.612982456140351,0.38701754385964904,0.38701754385964904,979.2,0.4898979485566356,0.0,0.0,1.0,0.8451929824561404
kgd_654307ffcd16,16,14,0,0,1,0,0,0,0,0.24046897658431066,0.24046897658431066,0.1702127659574468,0.26,0.5714285714285714,0.0,0.24015835294600968,1,50,0,0,-0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.11640832851359166,0.8835916714864084,0.8835916714864084,2449.3,0.48989794855663565,0.0,0.0,1.0,0.6465633314054366
kgd_2a3d4d8c1b39,28,24,0,0,1,0,0,0,1,0.28589765243923465,0.28589765243923465,0.19642857142857142,0.2692307692307692,0.5,1.0,0.0,1,57,1,0,-0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.4951562304971916,0.5048437695028084,0.5048437695028084,128.8,0.4898979485566356,0.0,0.4000000000000001,1.0,0.7980624921988766
kgd_882a9d4537ce,10,10,0,0,0,0,0,0,0,0.10501205086260418,0.07602226257823391,0.08333333333333333,0.4375,0.3,0.0,0.25615457932778957,2,36,0,0,-0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.5396153846153846,0.4603846153846154,0.4603846153846154,1365.5,0.0,0.0,0.0,1.0,0.8158461538461539
kgd_9f9aba5c9d5c,11,10,0,0,0,0,0,0,0,0.19396967160743922,0.1827834584928093,0.16666666666666666,0.4782608695652174,0.4,0.0,0.32052006941372546,2,26,0,0,-0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.5846450629631408,0.4153549370368592,0.4153549370368592,360.3,0.4000000000000001,0.0,0.0,1.0,0.8338580251852563
kgd_3db5e4b864d4,12,10,0,1,0,0,0,0,1,0.10835183259152437,0.07620217549832378,0.07692307692307693,0.14634146341463414,0.3,0.0,0.1686658789989131,2,40,1,0,0.4181656600790517,0.6,0.0,0.0,0.0,3.0,2.0,0.0,0.16251640832285993,0.83748359167714,0.83748359167714,3341.5,0.48989794855663565,0.0,0.0,0.6,0.425006563329144
kgd_86f3ae654864,77,11,0,0,0,1,1,0,0,0.07305650506016831,0.053430815244893876,0.06451612903225806,0.06896551724137931,0.2,1.0,0.0,2,165,0,0,-0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.3562990203159836,0.6437009796840164,0.6437009796840164,1133.8,0.0,0.0,0.0,1.0,0.7425196081263934
kgd_3fc37c8a935e,21,20,1,0,0,0,0,0,0,0.2588954606095701,0.13388548236410203,0.1568627450980392,0.21739130434782608,0.42105263157894735,0.0,0.29810747025755313,3,58,0,0,-0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.42518170426065166,0.5748182957393484,0.5748182957393484,416.7,0.0,0.0,0.0,1.0,0.7700726817042607
kgd_5664caa8f748,9,9,0,1,0,0,0,0,0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.13529411764705884,3,51,0,0,0.31091750708257115,0.8,1.0,4.0,0.0,0.0,0.0,0.4,0.07330858494197877,0.9266914150580212,0.9266914150580212,2008.3,0.48989794855663565,0.0,0.4,0.8,0.5093234339767915
kgd_9fda71616990,33,7,1,0,0,0,3,0,0,0.09733659925388917,0.08424087907892647,0.09090909090909091,0.14285714285714285,0.2857142857142857,0.0,0.1665117172402874,2,101,0,0,0.31091750708257115,0.8,0.0,0.0,4.0,1.0,0.0,0.0,0.414098256565128,0.585901743434872,0.585901743434872,356.3,0.7999999999999999,0.4,0.4,0.8,0.6456393026260512
kgd_8395dbda61e1,18,17,0,0,0,0,1,0,0,0.30615518203341546,0.24428802970321553,0.225,0.2,0.5294117647058824,0.0,0.2925056358393645,2,44,0,0,0.4181656600790517,0.6,0.0,0.0,0.0,3.0,2.0,0.0,0.5041179872758821,0.4958820127241179,0.4958820127241179,51.7,0.0,0.0,0.0,0.6,0.5616471949103529
kgd_c473dcab68b7,16,14,0,1,0,0,0,0,0,0.234801002788789,0.20709583555452554,0.16363636363636364,0.23076923076923078,0.6923076923076923,0.0,0.26112181695717573,2,74,0,0,0.31091750708257115,0.8,4.0,0.0,0.0,1.0,0.0,0.4,0.2748567789279863,0.7251432210720137,0.7251432210720137,165.7,0.0,0.0,0.0,0.8,0.5899427115711945
kgd_d74a1db52e90,46,9,0,0,0,0,2,0,0,0.23824339949151285,0.20243138822273024,0.1935483870967742,0.1935483870967742,0.6666666666666666,1.0,0.0,2,184,0,1,-0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4791880432960996,0.5208119567039005,0.5208119567039005,110.2,0.39999999999999997,0.0,0.0,1.0,0.7916752173184398
kgd_c8fcb71ae8b2,24,21,0,1,0,0,0,0,1,0.05234403098057999,0.05234403098057999,0.07317073170731707,0.12195121951219512,0.17647058823529413,0.0,0.10590699193522202,1,43,1,0,0.31091750708257115,0.8,0.0,1.0,0.0,4.0,0.0,0.0,0.16125560522112245,0.8387443947788775,0.8387443947788775,1307.3,0.4,0.0,0.0,0.8,0.544502242088449
kgd_c3fe424c1b7f,17,15,0,0,0,0,0,0,0,0.10239766588500389,0.10239766588500389,0.125,0.125,0.26666666666666666,0.0,0.13724444636963481,1,38,0,0,0.31091750708257115,0.8,0.0,0.0,0.0,4.0,1.0,0.0,0.31082075343397253,0.6891792465660275,0.6891792465660275,1078.8,0.4000000000000001,0.0,0.4,0.8,0.604328301373589
kgd_ee21cacf20d6,22,21,0,0,0,0,1,0,0,0.37538105080239914,0.37538105080239914,0.21153846153846154,0.4074074074074074,0.55,1.0,0.04473881639892874,1,63,0,0,-0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.20479969765684053,0.7952003023431595,0.7952003023431595,2675.5,0.0,0.0,0.0,1.0,0.6819198790627362
kgd_17c85adc11b8,45,8,0,0,1,0,1,0,0,0.47242650312876217,0.47242650312876217,0.19047619047619047,0.21052631578947367,0.5714285714285714,0.0,0.31791806116386695,1,138,0,1,-0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.26862682406160665,0.7313731759383933,0.7313731759383933,665.7,0.0,0.0,0.0,1.0,0.7074507296246426
kgd_2b22b6a0d84b,13,12,0,0,0,0,0,0,0,0.19081761561480534,0.19081761561480534,0.21428571428571427,0.06666666666666667,0.5,0.0,0.1729868844098165,1,31,0,0,-0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.13635281385281386,0.8636471861471862,0.8636471861471862,2271.7,0.48989794855663565,0.0,0.8,1.0,0.6545411255411255
kgd_95cd7d5ffb67,69,12,0,0,0,0,2,0,0,0.3920143400791885,0.3920143400791885,0.2692307692307692,0.17857142857142858,0.5833333333333334,1.0,0.0,1,167,0,0,-0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.3302837162837163,0.6697162837162838,0.6697162837162838,364.7,0.4898979485566356,0.0,0.0,1.0,0.7321134865134865
kgd_a8748e6f0998,25,23,0,1,0,0,0,0,0,0.1942112169441315,0.15124967263624595,0.14814814814814814,0.05555555555555555,0.36363636363636365,0.0,0.1897261883646959,2,50,0,0,0.31091750708257115,0.8,0.0,1.0,0.0,4.0,0.0,0.0,0.10236134453781513,0.8976386554621849,0.8976386554621849,3864.7,0.0,0.0,0.0,0.8,0.5209445378151261
kgd_125f67dbadf7,78,13,0,0,0,0,2,0,0,0.36552659127281667,0.36552659127281667,0.30434782608695654,0.13043478260869565,0.5833333333333334,0.0,0.2783203945387428,1,107,0,0,0.4181656600790517,0.6,0.0,0.0,0.0,3.0,2.0,0.0,0.3858004112816335,0.6141995887183664,0.6141995887183664,100.3,0.9797958971132712,0.0,0.9797958971132713,0.6,0.5143201645126534
kgd_59a50a8050a4,47,9,0,1,0,0,1,0,0,0.04125852954739111,0.020629264773695553,0.03125,0.06666666666666667,0.125,1.0,0.0,2,181,0,0,-0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.4084402103887398,0.5915597896112602,0.5915597896112602,438.3,0.4,0.0,0.0,1.0,0.763376084155496
